time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.23999999999999996,-0.0354092638402,0.042933871925,0.0,1.1878675471,1.46597494648,0.0,-0.826530398958,0.506227814719,-0.762869873092,3.31649384087,2.74736758835,0.0,379.107485959,393.480625937,422.285956157,451.822125371
0.23999999999999996,-0.105070423075,0.0135960850636,0.0,0.56524224012,1.57858923514,0.0,-1.44848575709,0.14148599059,-0.891768441765,1.96067865358,2.79981289438,0.0,389.684057987,393.601070516,408.914229828,433.193824232
0.23999999999999996,-0.0310407173207,0.0597897062516,0.0,0.852577650593,0.426363388791,0.0,-0.489065664962,0.903200139441,-0.240157903315,1.96962480374,1.07357637818,0.0,409.490376656,403.418429826,439.766745364,441.678336859
0.23999999999999996,-0.105012590537,0.013836390941,0.0,0.572121534474,1.5762894523,0.0,-1.44808987782,0.144326667158,-0.890424263341,1.97457835247,2.78836096637,0.0,389.684344425,393.316758816,409.363267123,433.447483878
0.23999999999999996,-0.00205917552532,0.0585868522233,0.0,1.24266980436,0.0199991529784,0.0,-0.0445493046773,1.00663042681,-0.532482079234,3.15468369815,-0.911671459945,0.0,405.440645746,388.855994158,442.670886178,448.367155436
1.8000000000000012,-3.4834859018,0.578496621463,0.0,4.08548136989,3.78990045623,0.0,-4.6361696957,0.293479026508,-4.23215831258,2.65749454308,2.5498128288,0.0,138.767995139,100.200507146,392.446753551,332.485239903
0.23999999999999996,-0.0311007921901,0.059536425844,0.0,0.84939354116,0.427238850485,0.0,-0.490202857577,0.900008046373,-0.237430163845,1.97713062779,1.0812954993,0.0,409.417617495,403.637910344,439.893762359,442.462624014
0.23999999999999996,-0.0310385317873,0.059730155062,0.0,0.851334148996,0.426471308218,0.0,-0.489137685606,0.902420205636,-0.239177708704,1.97120932853,1.07967700399,0.0,409.207077902,403.398253435,439.92402876,442.271527137
1.740000000000001,-3.32865428241,0.51594204669,0.0,3.77801173098,3.60978817333,0.0,-4.81952642767,0.0373392388559,-3.93741465843,3.02372213524,2.58164228057,0.0,150.381015122,113.008171638,392.989501975,343.102662933
0.23999999999999996,-0.105346501811,0.0134747956372,0.0,0.565082606539,1.58338483749,0.0,-1.4512729503,0.139211291399,-0.897318755199,1.95435498776,2.7948441928,0.0,389.972815335,393.448060414,409.184695799,432.900815054
0.36000000000000004,-0.209341163166,0.0214738242539,0.0,0.70933000635,1.75981613651,0.0,-2.01445061185,0.113046126782,-1.38578305477,2.22385095834,2.78641667681,0.0,376.871674165,381.687441877,405.187749175,430.346825027
0.23999999999999996,-0.105301774642,0.013587379354,0.0,0.569505087152,1.58295354576,0.0,-1.45091816138,0.140454659079,-0.897313405821,1.96528572241,2.79764765058,0.0,389.848565101,393.692868554,409.205239757,432.993038628
0.23999999999999996,-0.105030473693,0.0136230459224,0.0,0.562301788737,1.57624590088,0.0,-1.44832939001,0.142151220833,-0.890435425922,1.93970540236,2.79132225758,0.0,389.885530738,393.812346183,409.665047095,432.460548248
0.23999999999999996,-0.030936009994,0.0599223457627,0.0,0.854112546629,0.424189285896,0.0,-0.487622017075,0.905728646087,-0.238663640818,1.98354351377,1.0632746824,0.0,409.626714077,403.623085858,440.208211752,442.577936123
0.23999999999999996,-0.105167838053,0.0136340857663,0.0,0.571010715239,1.58194366831,0.0,-1.4490433644,0.141162599205,-0.895992417901,1.97356635975,2.80595377537,0.0,389.238040785,393.692459355,408.814517183,433.033872987
1.740000000000001,-3.28924577879,0.515304613882,0.0,3.81634073536,3.63101872243,0.0,-4.76736551751,0.0798251779804,-3.91327157666,3.04324065453,2.62276011274,0.0,150.416455051,113.442077492,393.528265658,343.450859999
0.5400000000000001,0.00360197334088,0.247090460412,0.0,1.2966763558,6.13095128853,0.0,0.0864012358386,1.31998423404,-1.21326733711,3.73041549704,-0.376639288756,0.0,232.946319268,244.909057313,268.229481329,346.800481905
0.23999999999999996,-0.00210052145312,0.0588871807206,0.0,1.25229942978,0.0210000558026,0.0,-0.0452927529494,1.01074679724,-0.539367695855,3.1768980434,-0.908768219306,0.0,404.768617798,388.008225507,442.510379703,448.739023298
0.23999999999999996,-0.105288835651,0.0135477899459,0.0,0.570825823803,1.58532408709,0.0,-1.45000677074,0.139603357811,-0.900524517401,1.9726879772,2.80954450737,0.0,389.377228968,393.621457226,408.438667666,432.73450593
0.23999999999999996,-0.00209200484629,0.0590798924516,0.0,1.25678431552,0.0207535150567,0.0,-0.0450807734651,1.01417276808,-0.541637179233,3.19811501086,-0.897261381229,0.0,404.580487432,388.412126563,442.471410733,449.863075977
0.23999999999999996,-0.105230895287,0.0134579081901,0.0,0.566169185095,1.58505047692,0.0,-1.44949843658,0.138715081329,-0.899230471655,1.9593383617,2.81174314017,0.0,389.110218385,393.528775304,408.969562062,432.766094584
0.23999999999999996,-0.0308988479748,0.0596190284974,0.0,0.848190180879,0.423885145541,0.0,-0.487225489303,0.90137862248,-0.235799046114,1.96117572613,1.05522372592,0.0,410.122003181,403.324664718,440.549914684,442.553070041
0.23999999999999996,-0.0310057563965,0.0597588013051,0.0,0.850392495269,0.424866358166,0.0,-0.488706362934,0.903272248907,-0.236202615817,1.96585473417,1.06254175094,0.0,410.177122241,403.899876912,440.258051912,442.194459819
0.23999999999999996,-0.105182699682,0.0136302714301,0.0,0.567451727125,1.58036114432,0.0,-1.44987773727,0.141461301758,-0.893712216625,1.96287190827,2.80512739033,0.0,389.613921755,393.838678062,409.147072406,433.306923185
0.23999999999999996,-0.105276268603,0.0134449474541,0.0,0.563926393189,1.5832223508,0.0,-1.45020827911,0.138996865778,-0.896456472533,1.95316208131,2.8075855632,0.0,389.73444043,394.001118627,408.763313881,432.465595641
0.23999999999999996,-0.00210631088013,0.0589063882697,0.0,1.24881540095,0.0209353137463,0.0,-0.0454469139707,1.01139157206,-0.535259650645,3.17073070068,-0.908622401047,0.0,405.38500071,388.863857393,442.996254471,449.147005721
1.740000000000001,-3.40545538329,0.448303596757,0.0,3.75287220676,3.55075126235,0.0,-4.91194867941,-0.0447319941567,-4.00152362299,2.74275019217,2.40623102209,0.0,152.712588862,110.859768063,396.876007547,340.609045066
1.740000000000001,-3.25127410403,0.537199268526,0.0,3.88466928187,3.79846970257,0.0,-4.56651445248,0.0804459193058,-3.99614598353,3.08953001412,2.83020086062,0.0,144.684975915,111.80633822,391.684136506,341.732499151
0.23999999999999996,-0.00208026036315,0.0588474236971,0.0,1.24955595266,0.0202968190048,0.0,-0.044920991755,1.01011647768,-0.536872687622,3.17061447682,-0.901471105272,0.0,404.512760396,388.682004501,442.707813752,448.790778156
1.740000000000001,-3.40197053928,0.670585517768,0.0,3.83348405196,3.54548730325,0.0,-4.93341768893,0.338651831709,-3.94395800702,2.91223283063,2.55093343116,0.0,149.157598938,112.143163283,394.61617392,344.721848149
0.23999999999999996,-0.105298154155,0.0134223411234,0.0,0.563886053373,1.58446238719,0.0,-1.45058226136,0.138476474562,-0.898848941054,1.94852199474,2.80473916042,0.0,389.886068785,394.006360858,408.953425433,432.354766736
0.23999999999999996,-0.00213747737343,0.0588201684294,0.0,1.25103736962,0.0216829938648,0.0,-0.046141285382,1.00989166919,-0.538483146974,3.18666785186,-0.908195369503,0.0,404.785423645,388.516942704,441.824146991,449.032152026
0.23999999999999996,-0.104989436021,0.013776345341,0.0,0.569002056519,1.57628009031,0.0,-1.44778791002,0.143750805834,-0.890339059923,1.96394114199,2.80267927788,0.0,389.280092541,393.955209066,409.333690151,433.00746601
0.23999999999999996,-0.031010055813,0.0595268556562,0.0,0.848364157298,0.42565358816,0.0,-0.488783086091,0.899924049909,-0.235690955332,1.97589546354,1.07110826763,0.0,409.610354225,403.512330258,439.897236635,442.662126709
0.23999999999999996,-0.0309950277422,0.0598477701461,0.0,0.85282766334,0.424944730572,0.0,-0.488430555876,0.904444779338,-0.238425513229,1.98021580714,1.06420036393,0.0,409.724218576,403.578326093,439.834915869,442.498645238
0.23999999999999996,-0.105165321451,0.0137283405352,0.0,0.575059387387,1.58156786779,0.0,-1.4488109006,0.142142662518,-0.896630949344,1.98745173496,2.79717681577,0.0,389.276095102,393.243609811,408.638054582,433.164403796
0.23999999999999996,-0.00210731121127,0.0589838736781,0.0,1.25118397657,0.0207614119286,0.0,-0.0453691099828,1.01236513599,-0.536059663481,3.17074335622,-0.904113529318,0.0,404.81187701,388.614972584,443.204848781,449.095213592
0.23999999999999996,-0.00209645369869,0.0589400598086,0.0,1.25361446227,0.0207298025092,0.0,-0.0453486048022,1.01173540595,-0.54052481586,3.1862373041,-0.910951900559,0.0,404.894219576,388.637138543,442.110040966,448.933363821
0.23999999999999996,-0.105119636106,0.0137041495527,0.0,0.567922915861,1.57815714808,0.0,-1.44917563096,0.142582436908,-0.891922696773,1.95948407241,2.79102083817,0.0,390.040418541,393.683731008,409.223747603,432.95055603
1.740000000000001,-3.45718578662,0.486060949831,0.0,3.790927472,3.57426123914,0.0,-4.90857715467,0.0127725683291,-4.10158873001,2.61775327547,2.38383024652,0.0,150.941851312,108.652976978,397.172295405,339.16400065
0.23999999999999996,-0.0311015311834,0.059557329686,0.0,0.849269690504,0.426891976489,0.0,-0.490188161658,0.900324568301,-0.236984499418,1.97981574248,1.07822943592,0.0,410.018722797,404.227132342,439.365650916,442.201514446
0.23999999999999996,-0.0353609243772,0.0429634588122,0.0,1.19043173342,1.46475399835,0.0,-0.825124076442,0.506863718756,-0.764142497246,3.31834104181,2.73361108891,0.0,379.330625616,392.562271305,421.966970453,451.28344552
0.23999999999999996,-0.105220467095,0.0134897626207,0.0,0.565011316606,1.58284484717,0.0,-1.45004694562,0.139545667635,-0.896258177499,1.95426730366,2.80560368325,0.0,389.620827061,393.65739554,409.294133421,433.027279342
1.740000000000001,-3.29666541852,0.660275173568,0.0,3.86001599522,3.65155755753,0.0,-4.76180421621,0.312710125019,-3.90081955406,3.10157874996,2.76344191849,0.0,147.16288822,114.768948552,391.315420057,343.68508429
0.23999999999999996,-0.0310728013119,0.0598103663073,0.0,0.850583488973,0.425869987472,0.0,-0.489923165712,0.904177941747,-0.235177467583,1.96586537526,1.07122950715,0.0,409.991657016,403.833972137,440.98419195,442.918767015
0.23999999999999996,-0.0311324785304,0.0594768693725,0.0,0.847273122961,0.427102797849,0.0,-0.490629739132,0.899049541197,-0.234566006057,1.96540964888,1.08009881143,0.0,409.662492023,404.067790161,440.07426474,442.190844925
1.740000000000001,-3.34725977192,0.817447721957,0.0,3.91178620412,3.69905008494,0.0,-4.74401343559,0.541379081897,-3.98994625052,3.04139895157,2.82568812219,0.0,143.622802864,113.086594418,390.631987131,345.365201161
0.23999999999999996,-0.00208486984381,0.0587006398209,0.0,1.24596488864,0.0203556621355,0.0,-0.0450442171601,1.00864568634,-0.533563397785,3.17091134729,-0.901832944845,0.0,404.952286198,389.163323146,442.643925716,449.125573297
0.23999999999999996,-0.10518964233,0.013731224353,0.0,0.571877049051,1.58031052252,0.0,-1.44970431857,0.14246090016,-0.894257285194,1.97240277964,2.79581955122,0.0,389.659337526,393.321112003,409.216696616,433.393559632
0.23999999999999996,-0.0310823510189,0.0596953604238,0.0,0.850998716552,0.426600826324,0.0,-0.489839086182,0.90214258917,-0.237821064389,1.97483938834,1.06954652868,0.0,410.01567608,403.634711235,439.788168887,442.032013168
0.23999999999999996,-0.0311197770237,0.0597659305039,0.0,0.851559961114,0.426980549813,0.0,-0.490488967986,0.903292212424,-0.237665804103,1.97393121028,1.07882010229,0.0,409.840846586,403.959989461,440.127810298,442.360332692
0.23999999999999996,-0.0309786540457,0.0598717730135,0.0,0.854100959375,0.425323834902,0.0,-0.48805254224,0.904386389282,-0.240936742351,1.97965593364,1.06463080984,0.0,409.188871445,402.950988957,439.785854149,442.099138343
1.8000000000000012,-3.51287727241,0.546711258376,0.0,4.12460327118,3.77398834318,0.0,-4.65474860534,0.2929957593,-4.24801800525,2.59138923873,2.47904517618,0.0,137.794819791,97.5759884719,393.515512029,331.379690917
0.23999999999999996,-0.105011016273,0.0137213540883,0.0,0.569027392475,1.57690748,0.0,-1.44820305334,0.143079072906,-0.891601034059,1.96848731729,2.79557482726,0.0,389.696420422,393.900484067,409.161998783,433.238708533
0.23999999999999996,-0.0311816422995,0.0597365676724,0.0,0.852691591737,0.428475675617,0.0,-0.491243682698,0.902344762214,-0.240959641129,1.981576219,1.08309432284,0.0,409.715345874,403.863175854,438.938204289,441.743046163
0.23999999999999996,-0.00211251140007,0.0588656817583,0.0,1.24847431118,0.0208152892511,0.0,-0.0455688484494,1.01097812995,-0.533831813706,3.17590688135,-0.907375005784,0.0,404.888816501,388.802203883,442.955553456,449.642252905
1.740000000000001,-3.31187152795,0.557128889857,0.0,3.85300335554,3.65190537632,0.0,-4.75999937044,0.151799297072,-3.93759296325,3.02410025931,2.65875316633,0.0,148.46906541,112.538288254,392.923001134,342.169491567
1.740000000000001,-3.26535132755,0.710343760223,0.0,3.83266623437,3.80786896319,0.0,-4.58876823314,0.264733519062,-4.02064175487,2.98535070319,2.93673647182,0.0,145.036134834,115.172297439,391.430553432,342.915050331
0.23999999999999996,-0.0352597371552,0.0430652838911,0.0,1.18994472355,1.45878853174,0.0,-0.823619973405,0.510123820414,-0.762570853906,3.31419761904,2.72838851485,0.0,379.403314357,392.639413355,422.313203711,451.287008241
0.23999999999999996,-0.0312760310701,0.0593536661162,0.0,0.844253384507,0.429006398869,0.0,-0.492950592972,0.897222075099,-0.232810950227,1.94315927616,1.08809332031,0.0,410.09395161,404.419833745,440.59849794,441.860283382
0.23999999999999996,-0.00213692818566,0.0589082669331,0.0,1.2526495991,0.0217652910688,0.0,-0.0461245620884,1.01112170795,-0.540170686426,3.17886669295,-0.905223833988,0.0,404.534905353,388.270134854,442.623339969,448.91461312
0.23999999999999996,-0.105289497112,0.0135176730054,0.0,0.568602600636,1.58521394496,0.0,-1.45065352425,0.139297177407,-0.900278436417,1.96187640861,2.80438760439,0.0,389.598791775,393.455428377,409.445173326,433.026362309
1.740000000000001,-3.42116683099,0.529110688071,0.0,3.75797370648,3.47192092833,0.0,-5.01934161478,0.111932050621,-3.92862403885,2.87881067325,2.37995698225,0.0,153.221837129,112.154583367,395.886491521,344.150547339
0.23999999999999996,-0.00211936062964,0.0589219802687,0.0,1.25382859916,0.0211897858892,0.0,-0.0457246941085,1.01144174339,-0.540368938002,3.18701715333,-0.906955669839,0.0,404.441212032,388.249591424,442.318052126,449.102754933
1.740000000000001,-3.43906707793,0.676475391232,0.0,3.80557323305,3.52093640443,0.0,-4.97867801253,0.336378244931,-3.99558029205,2.7654118484,2.48762441129,0.0,150.524846525,111.499529695,395.273497106,343.451372793
0.23999999999999996,-0.00210507771852,0.058835824765,0.0,1.24888989926,0.0209127735643,0.0,-0.0453034452111,1.01049060628,-0.534632041833,3.17497336749,-0.891878232189,0.0,404.599513011,388.816485502,442.88656098,449.423636795
1.740000000000001,-3.49421668336,0.597175268552,0.0,3.80824004941,3.53289986416,0.0,-4.98745254983,0.207810423408,-4.05426352956,2.62383141139,2.39016045291,0.0,150.86116776,108.269271529,397.765480103,341.595725345
0.23999999999999996,-0.00209189433551,0.0585529268783,0.0,1.24095828017,0.0207350640261,0.0,-0.0453023043521,1.006711624,-0.528310616134,3.15529859779,-0.909823163464,0.0,405.216891053,388.820242509,443.387978159,449.326301001
1.8000000000000012,-3.401345047,0.742151024211,0.0,4.21345255935,4.02310162522,0.0,-4.33691474051,0.497683764267,-4.33823942453,2.76601840594,2.86762534491,0.0,131.094084631,99.8675263548,390.176912394,332.952424833
0.23999999999999996,-0.105473528983,0.0133415276097,0.0,0.563277453715,1.58783593994,0.0,-1.45243837159,0.136999612326,-0.901024731732,1.9465379405,2.81510233123,0.0,389.491244961,393.887909511,409.273275513,432.723747972
0.23999999999999996,-0.0312693897939,0.0596299500769,0.0,0.848976110623,0.428618456947,0.0,-0.49280042317,0.901218767218,-0.234722746368,1.96647971603,1.07088078579,0.0,410.564952629,403.869278433,440.224706629,442.305486912
0.23999999999999996,1.37561680297e-05,0.0512139038167,0.0,0.868720877845,6.27387265858,0.0,0.0012931138713,0.658947184157,-0.437637116643,2.45560285702,-0.121952933856,0.0,247.243164287,245.930759068,260.640233332,344.136984665
0.23999999999999996,-0.00212427382468,0.0587982007911,0.0,1.24853395836,0.0212904790469,0.0,-0.0458903369551,1.01017761969,-0.534615920623,3.1721711771,-0.910231624874,0.0,405.248965947,388.925202427,442.63414093,449.09422035
0.23999999999999996,-0.105306190807,0.0134622486382,0.0,0.566188050063,1.58498623962,0.0,-1.45085373077,0.138780520287,-0.899303157037,1.95669048664,2.80300168266,0.0,389.682631166,393.501326656,409.308755638,433.071352289
1.740000000000001,-3.30276206194,0.531062132734,0.0,3.8959782319,3.70182480792,0.0,-4.68752220335,0.129954034499,-3.98236883806,2.97125417199,2.66141898606,0.0,146.505310922,110.369191259,392.682438356,340.762795396
0.23999999999999996,-0.0309640734543,0.0599202509013,0.0,0.854296358823,0.425311150938,0.0,-0.487946416552,0.905236581152,-0.240975547834,1.97787690367,1.07745811087,0.0,408.979921651,403.34818694,440.04540328,442.300594827
0.23999999999999996,-0.0311441576674,0.0598937684658,0.0,0.854770156056,0.427062607126,0.0,-0.490677090965,0.905004030301,-0.239754402184,1.99218076026,1.06259455814,0.0,410.161151644,403.366527371,439.557521815,442.301589979
0.5400000000000001,0.00387108758722,0.246903173159,0.0,1.29412385538,6.12487500741,0.0,0.0897784283221,1.31884134204,-1.20983052202,3.72487844909,-0.404240384628,0.0,232.972501838,244.392668133,268.442239896,347.23199009
0.23999999999999996,-0.00207532724702,0.0588069040442,0.0,1.24935607263,0.0201644085632,0.0,-0.0446301235052,1.00982141513,-0.537143688038,3.17653081866,-0.898102382549,0.0,404.805521794,388.68106678,442.383115832,449.03942843
1.740000000000001,-3.34238691147,0.484439598139,0.0,3.77367187587,3.59661951801,0.0,-4.83311165974,0.0117186702459,-3.95739671075,2.93907745919,2.52108576691,0.0,151.822216636,111.987219271,393.476077829,342.59233663
1.740000000000001,-3.34317865834,0.637755806814,0.0,3.85597858419,3.5778135223,0.0,-4.8668365786,0.303384109648,-3.90135094133,3.0747975405,2.61903445933,0.0,148.732885278,112.931613398,392.730103561,344.589252613
0.23999999999999996,-0.0354584503745,0.0428328251881,0.0,1.18953660715,1.47061125704,0.0,-0.827061235373,0.503477390104,-0.765947496996,3.32090973936,2.74960065862,0.0,379.153565953,393.09994556,421.822052943,451.693996083
1.740000000000001,-3.31918839924,0.708950711095,0.0,3.85413887358,3.66501349097,0.0,-4.77054792468,0.36321395758,-3.93602219708,3.08304424401,2.78977053241,0.0,146.004447521,114.297497451,391.158670539,344.99740143
0.23999999999999996,-0.10513596037,0.0135154257605,0.0,0.566078444609,1.58312876524,0.0,-1.44857676401,0.139679119408,-0.897714933894,1.95525263819,2.80084233547,0.0,389.906771558,393.582298187,408.610946752,432.306605503
0.23999999999999996,-0.105255972671,0.0135172559475,0.0,0.567396618342,1.58388216449,0.0,-1.45034824521,0.139613106852,-0.898246844393,1.96149656823,2.81014495116,0.0,389.329072941,393.717887628,409.29169529,433.087009447
0.23999999999999996,-0.105241268369,0.0136423760113,0.0,0.574642131914,1.58494029865,0.0,-1.4494360235,0.140588896224,-0.900398644239,1.98521509536,2.80409147481,0.0,389.515315369,393.404853576,408.499187994,432.666414324
0.23999999999999996,-0.0021432512596,0.0587771619765,0.0,1.24693054709,0.0217051063922,0.0,-0.0462409480559,1.0092268995,-0.535391631715,3.1657476715,-0.919318345804,0.0,405.232545531,388.295213667,442.957646649,448.882834782
0.23999999999999996,-0.00211560760777,0.058972615266,0.0,1.25077153074,0.021240945042,0.0,-0.0457234364849,1.01186994048,-0.536698475764,3.17740152079,-0.907471058007,0.0,404.913797412,388.612658944,442.602032548,449.092294356
0.23999999999999996,-0.030921664873,0.0594878975491,0.0,0.847581504066,0.424449794109,0.0,-0.487269455806,0.899081356105,-0.235943139313,1.96827624338,1.06032260389,0.0,409.843302261,403.341176752,439.533217856,441.880840959
0.23999999999999996,-0.0352976498427,0.0431381064979,0.0,1.19088075621,1.45996613303,0.0,-0.824198045683,0.510412982579,-0.763011459222,3.31961371738,2.72988497613,0.0,379.252386738,392.566582429,422.160725064,451.630149803
0.23999999999999996,-0.105364368862,0.013557043145,0.0,0.570659363499,1.58699577002,0.0,-1.4507037212,0.139290033557,-0.900939325624,1.96524734852,2.81274399463,0.0,389.416176541,393.563075284,408.799155771,432.50357892
0.23999999999999996,-0.0352800119065,0.0428267959183,0.0,1.18204670171,1.45966087353,0.0,-0.824007470221,0.507075189732,-0.760034105123,3.29785882371,2.72447831836,0.0,380.000892917,392.649547328,422.298001392,450.898564388
0.23999999999999996,-0.0311747047933,0.0596194848723,0.0,0.849179527027,0.42752960534,0.0,-0.491177405371,0.900889054717,-0.235902647497,1.97214953488,1.07557607562,0.0,410.127334946,404.024877439,439.503636999,442.111339986
1.740000000000001,-3.44907069831,0.549777933126,0.0,3.74949570611,3.46480122653,0.0,-5.05110442665,0.138173969077,-3.94642423947,2.8443696144,2.38735693393,0.0,153.088975536,111.749891831,395.47429228,343.602710862
0.23999999999999996,-0.0307106993024,0.0600686674007,0.0,0.856039577769,0.42111502568,0.0,-0.484139716858,0.907957519115,-0.240227203238,1.9920213812,1.03959775645,0.0,410.157300791,402.981747647,439.784335425,442.653321851
1.740000000000001,-3.36654307733,0.587455854596,0.0,3.82004214876,3.54706666032,0.0,-4.91346684338,0.218930504192,-3.88247914895,3.07030500278,2.55435427379,0.0,150.022863331,113.094618192,392.915398081,344.326835144
1.8000000000000012,-3.61130991147,0.561103701041,0.0,4.07562398669,3.6855372565,0.0,-4.78952896241,0.310694452706,-4.32479028247,2.29376397265,2.29626462916,0.0,140.245146544,96.1062065203,396.796406154,331.592550768
1.740000000000001,-3.39746315143,0.767062398436,0.0,3.84478469352,3.6506192023,0.0,-4.82931243556,0.437034143224,-4.0375799421,2.82047905817,2.71792037849,0.0,146.552359684,111.76990094,393.874517127,344.4267474
0.23999999999999996,-0.105097718786,0.0134735316763,0.0,0.559878562646,1.58034123847,0.0,-1.44855403721,0.13977862973,-0.894561136923,1.93155647577,2.79508390231,0.0,389.811967037,393.370636308,409.420670145,432.424958742
